DEPTH,PHIE,SWE,VSH,PERM_TIM,GR,CALI,RHOB,ILD,NPHI
3539.7948,0,1,0.422,0.0,70.93139648,12.31449986,2.405200005,10.25710011,25.47610092
3539.9472,0,1,0.543,0.0,77.2743988,12.29730034,2.409499884,11.50500011,25.95590019
3540.0996,0.013,0.037,0.685,0.0,83.40039825,12.29609966,2.38409996,12.51439953,25.07060051
3540.252,0.041,0.03,0.773,0.007,86.69490051,12.27690029,2.357899904,13.68120003,24.78980064
3540.8616,0.034,0.063,0.262,0.003,59.96379852,12.24040031,2.296600103,19.52669907,23.15950012
3541.014,0.032,0.082,0.2,0.002,54.40390015,12.26099968,2.283900023,19.63610077,22.47229958
3541.1664,0.019,0.116,0.14,0.0,47.99079895,12.26189995,2.283200026,19.64170075,20.19059944
3541.3188,0.01,0.118,0.138,0.0,47.75,12.25419998,2.293499947,19.65719986,20.73130035
3541.4712,0.01,0.125,0.138,0.0,47.7621994,12.26259995,2.293299913,18.53280067,21.21509934
3542.0808,0.015,0.316,0.106,0.0,43.60839844,12.24680042,2.275599957,9.546899796,19.86879921
3542.2332,0.003,1,0.107,0.0,43.80459976,12.24989986,2.291199923,8.794799805,19.44319916
3542.3856,0,1,0.132,0.0,47.07419968,12.26850033,2.328900099,8.628100395,19.56450081
3542.538,0,1,0.16,0.0,50.30559921,12.26930046,2.388099909,8.655799866,20.17639923
3542.6904,0,1,0.303,0.0,63.18849945,12.32999992,2.439800024,8.901000023,21.01350021
3543.3,0,1,0.65,0.0,82.01550293,12.6736002,2.396199942,15.53279972,25.69339943
3543.4524,0.014,0.042,0.441,0.0,72.03769684,12.44729996,2.352400065,17.4083004,24.79030037
3543.6048,0,1,0.253,0.0,59.22600174,12.31509972,2.342000008,20.58639908,23.97480011
3543.9096,0,1,0.121,0.0,45.68830109,12.23670006,2.335299969,29.01539993,22.47100067
3544.5192,0,1,0.052,0.0,35.26319885,12.26720047,2.281800032,34.19599915,18.94580078
3544.6716,0,1,0.043,0.0,33.67710114,12.22179985,2.276200056,34.19960022,18.9435997
3544.824,0,1,0.037,0.0,32.42810059,12.22169972,2.289499998,33.84049988,18.94140053
3544.9764,0,1,0.03,0.0,31.04590035,12.18249989,2.296600103,32.38439941,19.05929947
3545.1288,0,1,0.028,0.0,30.6522007,12.18330002,2.282799959,29.69350052,19.59420013
3545.7384,0.047,0.207,0.063,0.013,37.10910034,12.16660023,2.219300032,23.89690018,24.3920002
3545.8908,0.032,0.176,0.075,0.002,39.12749863,12.16740036,2.242799997,23.90089989,24.69540024
3546.0432,0.029,0.153,0.087,0.001,40.92660141,12.2283001,2.25180006,23.9048996,23.70100021
3546.1956,0.011,0.167,0.081,0.0,39.95449829,12.16909981,2.271800041,23.73489952,21.50379944
3546.348,0,1,0.07,0.0,38.25040054,12.16989994,2.3131001,24.70709992,20.97929955
3546.9576,0.013,0.084,0.111,0.0,44.30130005,12.17319965,2.280900002,34.3987999,21.43849945
3547.11,0.038,0.095,0.092,0.005,41.60290146,12.17409992,2.2427001,36.63980103,21.77540016
3547.2624,0.043,0.098,0.085,0.009,40.60639954,12.1548996,2.233599901,38.16529846,22.16799927
3547.4148,0.04,0.085,0.098,0.006,42.53770065,12.17570019,2.242399931,38.40039825,22.32970047
3547.5672,0.032,0.079,0.104,0.002,43.42359924,12.15649986,2.254800081,38.63560104,23.55120087
3548.1768,0.061,0.077,0.103,0.044,43.27629852,12.17800045,2.217900038,39.8404007,22.32530022
3548.3292,0.026,0.122,0.066,0.001,37.66049957,12.1807003,2.246099949,39.44680023,20.78840065
3548.4816,0.013,0.2,0.04,0.0,33.12149811,12.18150044,2.25090003,39.45019913,20.15040016
3548.634,0.007,0.469,0.018,0.0,28.43779945,12.14490032,2.246099949,38.65969849,19.84569931
3548.7864,0.005,0.367,0.023,0.0,29.54339981,12.21949959,2.250699997,38.40309906,19.68549919
3549.396,0.068,0.255,0.028,0.067,30.57990074,12.28670025,2.176700115,39.07369995,22.48290062
3549.7008,0.059,0.228,0.034,0.038,31.92510033,12.28829956,2.19020009,37.54389954,23.45280075
3549.8532,0.06,0.229,0.034,0.04,31.9375,12.25759983,2.189199925,37.09980011,23.52680016
3550.0056,0.057,0.211,0.04,0.031,32.94779968,12.30379963,2.196199894,35.91220093,23.98480034
3550.6152,0.061,0.23,0.041,0.042,33.23350143,12.25389957,2.191699982,31.32369995,23.2045002
3550.7676,0.041,0.279,0.037,0.007,32.41389847,12.26809979,2.213799954,29.64859963,21.80730057
3551.0724,0,1,0.042,0.0,33.47529984,12.25160027,2.269900084,26.36619949,20.83880043
3551.2248,0,1,0.055,0.0,35.79190064,12.21479988,2.284699917,20.68499947,20.64069939
3551.8344,0.001,1,0.078,0.0,39.50659943,12.17720032,2.281899929,13.28100014,19.92140007
3551.9868,0,1,0.069,0.0,38.13769913,12.21780014,2.289900065,12.97910023,20.55410004
3552.1392,0,1,0.076,0.0,39.22480011,12.1711998,2.301199913,12.71240044,21.42519951
3552.2916,0,1,0.097,0.0,42.44309998,12.1789999,2.293800116,12.90569973,21.9538002
3552.444,0,1,0.122,0.0,45.80630112,12.17959976,2.325599909,13.32989979,22.33160019
3553.0536,0,1,0.367,0.0,67.58229828,12.66230011,2.364000082,29.3307991,25.01679993
3553.206,0.03,0.033,0.314,0.002,63.9734993,12.53059959,2.311100006,31.22730064,24.65169907
3553.3584,0.047,0.045,0.219,0.013,56.2431984,12.38879967,2.270100117,32.14519882,23.92970085
3553.5108,0.056,0.06,0.16,0.029,50.24349976,12.26869965,2.243200064,33.25910187,22.96769905
3553.6632,0.056,0.084,0.109,0.03,44.09479904,12.26449966,2.226200104,34.42580032,22.19029999
3554.2728,0.036,0.165,0.047,0.004,34.30130005,12.26690006,2.225300074,40.70399857,21.27470017
3554.4252,0.03,0.18,0.044,0.002,33.7098999,12.26749992,2.231600046,40.15869904,21.51309967
3554.5776,0.028,0.18,0.045,0.001,34.01919937,12.26809979,2.234600067,38.80550003,22.05200005
3554.73,0.035,0.195,0.044,0.003,33.72800064,12.32460022,2.225399971,36.84830093,22.13199997
3555.492,0.063,0.346,0.028,0.048,30.56279945,12.24580002,2.182399988,28.16530037,20.42449951
3555.6444,0.056,0.447,0.023,0.03,29.6685009,12.23229981,2.1881001,24.8708992,20.79910088
3555.7968,0.046,0.598,0.021,0.012,29.28980064,12.25599957,2.199599981,20.20000076,21.25399971
3555.9492,0.037,0.968,0.024,0.004,29.89929962,12.19349957,2.212800026,11.21969986,21.44169998
3556.1016,0.036,0.718,0.047,0.004,34.29510117,12.15040016,2.225600004,8.847499847,21.67259979
3556.7112,0.026,0.213,0.236,0.001,57.76309967,12.15649986,2.299799919,6.34070015,25.21570015
3556.8636,0.016,0.132,0.364,0.0,67.41750336,12.19219971,2.338500023,6.673399925,25.44599915
3557.016,0,1,0.509,0.0,75.61329651,12.19769955,2.405499935,7.406700134,25.56410027
3557.1684,0,1,0.686,0.0,83.46430206,12.23830032,2.454299927,8.306200028,26.80690002
3557.3208,0,1,0.883,0.0,90.35070038,12.42870045,2.444400072,11.36130047,29.52770042
3557.9304,0.079,0.038,0.173,0.137,51.70159912,12.64190006,2.218300104,48.16820145,34.69940186
3558.0828,0.068,0.092,0.07,0.07,38.25400162,12.46959972,2.196099997,48.7439003,33.17860031
3558.2352,0.042,0.193,0.038,0.008,32.60039902,12.14150047,2.213399887,42.4803009,24.56679916
3558.3876,0.029,0.289,0.027,0.001,30.43180084,12.14299965,2.224100113,39.78419876,20.98220062
3558.54,0.028,0.425,0.019,0.001,28.72139931,12.10990048,2.220799923,37.40530014,18.95149994
3559.1496,0.038,0.405,0.018,0.005,28.58550072,12.18519974,2.208300114,38.56230164,19.73180008
3559.302,0.042,0.332,0.024,0.008,29.7961998,12.14330006,2.206599951,36.96390152,20.16650009
3559.4544,0.043,0.278,0.03,0.009,31.0230999,12.18729973,2.208100081,36.16030121,20.9503994
3559.6068,0.051,0.25,0.033,0.018,31.73069954,12.22799969,2.200500011,35.7541008,21.58309937
3559.7592,0.055,0.25,0.033,0.027,31.62599945,12.23289967,2.19449997,35.74520111,22.04310036
3560.3688,0.027,0.234,0.036,0.001,32.26300049,12.23099995,2.231699944,37.29980087,20.95369911
3560.5212,0.021,0.235,0.036,0.0,32.27209854,12.26309967,2.238300085,37.29109955,21.31209946
3560.6736,0.024,0.234,0.036,0.001,32.28110123,12.23589993,2.234400034,37.28229904,22.74889946
3560.826,0.039,0.222,0.036,0.005,32.2901001,12.18490028,2.216799974,38.4659996,23.39999962
3560.9784,0.04,0.177,0.045,0.006,33.98149872,12.1651001,2.220000029,39.22750092,23.70969963
3561.588,0.067,0.089,0.093,0.066,41.8431015,12.21380043,2.206899881,38.03699875,22.74309921
3561.7404,0.058,0.082,0.1,0.034,42.86149979,12.19620037,2.221100092,38.70019913,23.75860024
3561.8928,0.047,0.077,0.107,0.012,43.77249908,12.19680023,2.237600088,38.80220032,24.42499924
3562.0452,0.054,0.07,0.117,0.024,45.15629959,12.1573,2.23210001,38.79349899,24.55240059
3562.1976,0.071,0.06,0.135,0.084,47.39810181,12.19799995,2.217000008,39.18230057,25.0678997
3562.9596,0.091,0.056,0.146,0.252,48.6894989,12.22109985,2.196199894,38.82210159,27.30529976
3563.112,0.089,0.053,0.159,0.227,50.16019821,12.20870018,2.2026999,37.53919983,26.50079918
3563.2644,0.086,0.057,0.15,0.196,49.14619827,12.20219994,2.203500032,36.73509979,25.63400078
3563.4168,0.096,0.063,0.138,0.327,47.77500153,12.2027998,2.187099934,36.35400009,25.49799919
3564.0264,0.098,0.099,0.092,0.361,41.59960175,12.16520023,2.168100119,33.86849976,25.73290062
3564.1788,0.098,0.087,0.108,0.349,43.93099976,12.20590019,2.175199986,33.15879822,26.26959992
3564.3312,0.093,0.078,0.121,0.279,45.63550186,12.20650005,2.185499907,33.09389877,26.36680031
3564.4836,0.101,0.071,0.132,0.417,47.04750061,12.20720005,2.178600073,33.48270035,26.08620071
3564.636,0.103,0.063,0.149,0.445,49.05220032,12.2201004,2.182100058,33.47389984,26.48749924
3565.2456,0.113,0.042,0.236,0.672,57.74459839,12.18999958,2.193000078,32.24499893,25.9326992
3565.398,0.103,0.044,0.233,0.446,57.52009964,12.21070004,2.20449996,31.04269981,25.81049919
3565.5504,0.087,0.048,0.223,0.208,56.62749863,12.2112999,2.221899986,29.70700073,25.68899918
3565.7028,0.094,0.051,0.23,0.302,57.23870087,12.19139957,2.214299917,27.21459961,25.58989906
3565.8552,0.087,0.061,0.216,0.213,55.97439957,12.19239998,2.219599962,24.1753006,25.30929947
3566.4648,0.087,0.107,0.209,0.213,55.31549835,12.19489956,2.217900038,14.03909969,24.29500008
3566.6172,0.086,0.093,0.25,0.199,58.93519974,12.19550037,2.229099989,13.64080048,24.53319931
3566.922,0.108,0.054,0.426,0.547,71.18630219,12.1967001,2.22329998,13.69950008,25.70199966
3567.0744,0.091,0.044,0.51,0.254,75.67549896,12.19729996,2.256700039,14.19200039,26.57329941
3567.684,0,1,1.0,0.0,99.73259735,12.19970036,2.325400114,25.3348999,27.04019928
3567.8364,0,1,1.0,0.0,99.63179779,12.20489979,2.314399958,26.44619942,27.15819931
3567.9888,0,1,1.0,0.0,96.41619873,12.20890045,2.27850008,28.85740089,27.5163002
3568.1412,0.046,0.013,0.796,0.012,87.48419952,12.20149994,2.242899895,30.88159943,27.9878006
3568.2936,0.07,0.016,0.63,0.079,81.17379761,12.2020998,2.243900061,31.33300018,27.91620064
3568.9032,0.093,0.049,0.194,0.279,53.83050156,12.22459984,2.207299948,33.6228981,25.74990082
3569.0556,0.091,0.057,0.169,0.257,51.27510071,12.2251997,2.202600002,32.78350067,26.00090027
3569.208,0.091,0.076,0.132,0.26,47.06409836,12.22579956,2.191099882,31.37070084,25.99950028
3569.3604,0.089,0.094,0.11,0.229,44.22949982,12.20629978,2.186700106,29.93479919,25.69720078
3569.5128,0.088,0.105,0.106,0.224,43.63690186,12.20689964,2.18569994,28.01449966,25.83779907
3570.1224,0.09,0.167,0.142,0.247,48.18870163,12.20940018,2.1954,13.06869984,27.27529907
3570.2748,0.104,0.124,0.192,0.473,53.61970139,12.1899004,2.192500114,13.08609963,25.02400017
3570.4272,0.119,0.086,0.277,0.847,61.1495018,12.19050026,2.194700003,13.15740013,25.30879974
3570.5796,0.109,0.056,0.42,0.576,70.85209656,12.19190025,2.20720005,13.57330036,25.70159912
3571.3416,0.045,0.012,0.806,0.011,87.83609772,12.21420002,2.323800087,32.19950104,26.93009949
3571.494,0.074,0.015,0.607,0.1,80.17839813,12.21479988,2.297199965,35.83929825,26.68829918
3571.6464,0.103,0.019,0.447,0.451,72.38130188,12.21539974,2.242300034,38.03770065,26.12619972
3571.7988,0.079,0.031,0.261,0.133,59.91049957,12.19589996,2.240799904,39.37530136,25.76549912
3571.9512,0.055,0.041,0.202,0.027,54.62670136,12.21660042,2.255800009,39.00889969,23.28980064
3572.5608,0.018,0.722,0.014,0.0,27.56739998,12.1590004,2.229799986,30.41729927,19.11039925
3572.7132,0.024,0.75,0.013,0.001,27.3253994,12.15960026,2.22149992,29.81620026,19.36650085
3572.8656,0.026,0.637,0.015,0.001,27.89760017,12.10750008,2.220499992,29.80719948,20.07480049
3573.018,0.03,0.519,0.018,0.002,28.61720085,12.12059975,2.217499971,30.50559998,20.50959969
3573.1704,0.037,0.33,0.03,0.004,31.05870056,12.12129974,2.215600014,30.58580017,20.78420067
3573.78,0.105,0.041,0.206,0.482,55.04040146,12.12370014,2.19569993,37.72190094,27.13680077
3573.9324,0.095,0.042,0.181,0.315,52.5605011,12.08790016,2.200799942,41.44670105,26.30039978
3574.0848,0.08,0.06,0.124,0.146,45.9695015,12.08469963,2.201800108,42.48239899,23.60680008
3574.2372,0.079,0.069,0.105,0.132,43.50460053,12.08530045,2.197400093,43.270401,23.27459908
3574.3896,0.085,0.12,0.059,0.188,36.53049851,12.08590031,2.171000004,42.46500015,22.71319962
3574.9992,0.043,0.534,0.01,0.009,26.77840042,12.12829971,2.196700096,42.43030167,21.25209999
3575.1516,0.039,1,0.0,0.006,23.92539978,12.12889957,2.194000006,42.02320099,20.91160011
3575.304,0.039,1,0.0,0.006,23.20750046,12.12950039,2.192100048,41.61610031,20.51049995
3575.4564,0.038,1,0.0,0.005,22.9151001,12.13010025,2.192800045,41.20890045,20.4382
3575.6088,0.045,1,0.0,0.01,22.32150078,12.13070011,2.183099985,40.80179977,20.31159973
3576.2184,0.05,0.901,0.0,0.017,24.16430092,12.21100044,2.181299925,40.36840057,21.56749916
3576.3708,0.06,0.753,0.0,0.038,24.17320061,12.13370037,2.16960001,40.7582016,21.94249916
3576.5232,0.059,0.614,0.004,0.037,25.38710022,12.11429977,2.173300028,40.85189819,21.87630081
3576.6756,0.069,0.42,0.011,0.072,26.90239906,12.13500023,2.165499926,41.1391983,22.0583992
3576.828,0.069,0.379,0.013,0.075,27.51390076,12.14970017,2.166399956,41.13050079,22.0564003
3577.4376,0.033,0.43,0.016,0.003,28.06909943,12.19820023,2.211999893,41.8927002,21.42810059
3577.59,0.04,0.495,0.012,0.006,27.25729942,12.19880009,2.201600075,41.88399887,20.94709969
3577.7424,0.049,0.461,0.012,0.016,27.26619911,12.21969986,2.190399885,41.47679901,20.78219986
3577.8948,0.065,0.394,0.014,0.056,27.56520081,12.13659954,2.171900034,40.23889923,21.83160019
3578.0472,0.063,0.354,0.018,0.05,28.48950005,12.19519997,2.176399946,38.66910172,22.58250046
3578.8092,0.06,0.836,0.0,0.038,23.41080093,12.18360043,2.167500019,33.0442009,21.95929909
3578.9616,0.046,1,0.0,0.012,23.49130058,12.14400005,2.18479991,32.63660049,21.54820061
3579.114,0.033,1,0.0,0.003,24.33270073,12.14260006,2.203000069,31.83029938,21.27459908
3579.2664,0.016,1,0.006,0.0,25.85099983,12.18010044,2.228199959,32.2201004,21.42420006
3579.876,0.039,0.616,0.012,0.006,27.11149979,12.16790009,2.202399969,33.77920151,20.07859993
3580.0284,0.051,0.967,0.0,0.019,24.31889916,12.19550037,2.180299997,33.37149811,19.65640068
3580.1808,0.043,1,0.0,0.009,24.3946991,12.20930004,2.190000057,32.16640091,19.55290031
3580.3332,0.019,1,0.001,0.0,24.67690086,12.21240044,2.220299959,30.91220093,19.15640068
3580.4856,0.012,1,0.003,0.0,25.01539993,12.21030045,2.230900049,29.75600052,19.1291008
3581.0952,0.041,0.677,0.012,0.007,27.16139984,12.21280003,2.200400114,28.94400024,21.77689934
3581.2476,0.041,0.728,0.011,0.007,26.95260048,12.21339989,2.200099945,27.99080086,21.79000092
3581.4,0.031,0.841,0.011,0.002,26.9843998,12.20359993,2.212100029,26.63649941,21.42130089
3581.5524,0.019,1,0.011,0.0,26.89590073,12.21179962,2.226599932,25.70479965,20.88660049
3581.7048,0.003,1,0.007,0.0,25.99099922,12.21520042,2.243900061,24.21240044,19.83729935
3582.3144,0,1,0.093,0.0,41.81499863,12.22529984,2.367899895,11.82830048,15.87549973
3582.4668,0,1,0.185,0.0,52.95809937,12.2184,2.403899908,9.860899925,16.0625
3582.6192,0,1,0.308,0.0,63.49530029,12.21899986,2.460599899,8.1104002,16.91469955
3582.7716,0,1,0.691,0.0,83.65789795,12.29979992,2.494600058,7.299399853,21.21380043
3582.924,0,1,0.881,0.0,90.29660034,12.28030014,2.478100061,6.445899963,25.79899979
3583.5336,0,1,1.0,0.0,99.39070129,12.88599968,2.488500118,5.111899853,32.07400131
3583.686,0,1,1.0,0.0,99.60769653,13.00730038,2.500799894,4.951499939,33.21450043
3583.8384,0,1,1.0,0.0,101.5234985,13.02799988,2.477699995,4.950600147,34.96039963
3584.1432,0,1,1.0,0.0,100.6400986,12.99120045,2.493900061,5.279600143,35.61600113
3584.7528,0,1,1.0,0.0,99.17469788,13.25870037,2.385799885,10.28110027,35.61349869
3584.9052,0,1,1.0,0.0,98.08309937,13.10729981,2.450000048,12.5163002,34.68989945
3585.0576,0,1,0.993,0.0,93.66889954,13.05309963,2.454799891,18.05150032,32.76789856
3585.21,0,1,0.573,0.0,78.69419861,13.03359985,2.443099976,20.50600052,31.76499939
3585.3624,0,1,0.4,0.0,69.64630127,12.87049961,2.414900065,35.51449966,29.86050034
3585.972,0.056,0.261,0.035,0.029,32.05720139,12.13710022,2.19449997,32.11199951,23.67289925
3586.1244,0.055,0.287,0.039,0.026,32.88790131,12.19250011,2.198499918,26.17690086,23.67090035
3586.2768,0.056,0.309,0.045,0.029,33.97829819,12.26519966,2.199599981,21.19009972,23.66880035
3586.4292,0.063,0.239,0.067,0.049,37.8105011,12.1736002,2.201299906,18.90250015,23.8390007
3586.5816,0.054,0.268,0.067,0.024,37.74340057,12.1942997,2.212599993,17.1189003,24.16460037
3587.1912,0.044,0.164,0.15,0.01,49.17010117,12.17660046,2.254699945,12.85960007,25.49720001
3587.3436,0.04,0.136,0.181,0.006,52.55390167,12.17730045,2.26880002,12.91689968,25.88999939
3587.496,0.035,0.113,0.216,0.003,55.95899963,12.17790031,2.284100056,13.03209972,26.17000008
3587.6484,0.029,0.093,0.249,0.002,58.90029907,12.17850018,2.298899889,13.77680016,26.27289963
3587.8008,0.034,0.064,0.321,0.003,64.47170258,12.17910004,2.307499886,15.61279964,26.41230011
3588.4104,0.037,0.028,0.505,0.004,75.44730377,12.18150044,2.333600044,22.68320084,26.29459953
3588.5628,0.065,0.029,0.462,0.055,73.18070221,12.1821003,2.293100119,23.46949959,25.91629982
3588.7152,0.08,0.035,0.367,0.146,67.60070038,12.16259956,2.25909996,24.87730026,25.91419983
3588.8676,0.098,0.04,0.308,0.35,63.53409958,12.21339989,2.227099896,25.66670036,25.37280083
3589.02,0.109,0.046,0.259,0.586,59.76480103,12.20419979,2.202500105,26.45619965,27.10820007
3589.6296,0.084,0.048,0.244,0.174,58.45750046,12.16619968,2.230999947,27.3227005,26.20089912
3589.782,0.085,0.053,0.215,0.185,55.87870026,12.18599987,2.222700119,28.00819969,26.07900047
3589.9344,0.092,0.063,0.179,0.265,52.31689835,12.16740036,2.204600096,27.99909973,26.82320023
3590.0868,0.088,0.086,0.134,0.217,47.25859833,12.18389988,2.196000099,27.19129944,27.02659988
3590.2392,0.092,0.09,0.127,0.269,46.41870117,12.16860008,2.188499928,27.18219948,26.49290085
3590.8488,0.059,0.111,0.112,0.037,44.44720078,12.18439961,2.22390008,25.48800087,25.40530014
3591.0012,0.059,0.116,0.11,0.035,44.13140106,12.17169952,2.223599911,24.74029923,25.65929985
3591.1536,0.065,0.114,0.116,0.057,44.9654007,12.16049957,2.217600107,23.93230057,26.08749962
3591.306,0.076,0.101,0.133,0.111,47.14910126,12.1729002,2.210700035,23.32110024,26.43670082
3591.4584,0.08,0.093,0.149,0.147,48.99480057,12.15670013,2.209599972,22.77370071,26.47559929
3592.068,0.088,0.099,0.167,0.214,51.01340103,12.17590046,2.20630002,19.14640045,26.52729988
3592.2204,0.087,0.096,0.181,0.21,52.58200073,12.15639973,2.210900068,18.16670036,26.65579987
3592.3728,0.084,0.099,0.19,0.175,53.49779892,12.1651001,2.217600107,16.76429939,27.04859924
3592.5252,0.076,0.102,0.2,0.111,54.41350174,12.1619997,2.229899883,15.59809971,27.12080002
3592.6776,0.083,0.114,0.195,0.166,53.99420166,12.15820026,2.220099926,14.19559956,27.35829926
3593.2872,0.092,0.132,0.233,0.267,57.49440002,12.16059971,2.218100071,10.25199986,27.35000038
3593.4396,0.1,0.134,0.253,0.393,59.21179962,12.16119957,2.212500095,9.23390007,27.28800011
3593.592,0.088,0.162,0.269,0.224,60.52299881,12.18200016,2.230499983,7.21449995,27.46619988
3593.7444,0.088,0.163,0.288,0.222,62.04330063,12.16240025,2.234699965,6.679699898,28.15099907
3593.8968,0.083,0.178,0.287,0.171,61.94509888,12.18319988,2.240600109,6.171299934,28.65970039
3594.5064,0.057,0.157,0.483,0.031,74.30690002,12.16539955,2.305599928,4.211500168,28.05220032
3594.6588,0.032,0.139,0.569,0.002,78.48339844,12.16609955,2.347800016,4.050700188,28.40950012
3594.8112,0.011,0.124,0.655,0.0,82.2338028,12.19950008,2.383500099,3.921600103,28.52669907
3594.9636,0.007,0.087,0.948,0.0,92.3423996,12.22770023,2.415400028,3.889100075,29.89380074
3595.116,0,1,1.0,0.0,100.0038986,12.26860046,2.462100029,3.888200045,31.06299973
3595.7256,0,1,1.0,0.0,98.05979919,12.19040012,2.396600008,3.764800072,28.21610069
3596.0304,0.023,0.084,0.992,0.001,93.62169647,12.19169998,2.378499985,3.842999935,27.37240028
3596.1828,0.019,0.085,1.0,0.0,94.81600189,12.21240044,2.380599976,3.762099981,28.33580017
3596.3352,0.02,0.082,1.0,0.0,94.54969788,12.2130003,2.368999958,3.881200075,29.28490067
3596.9448,0.031,0.093,0.874,0.002,90.08239746,12.1953001,2.379899979,3.917599917,27.79579926
3597.0972,0,1,0.846,0.0,89.16179657,12.19589996,2.41960001,3.956700087,27.48480034
3597.2496,0,1,0.838,0.0,88.91159821,12.2166996,2.418900013,3.969399929,27.35569954
3597.402,0.017,0.089,0.901,0.0,90.94450378,12.21730042,2.398799896,3.999000073,27.42060089
3597.5544,0.013,0.088,0.904,0.0,91.00700378,12.21790028,2.40440011,4.034100056,27.75370026
3598.164,0.034,0.081,0.895,0.003,90.74680328,12.15979958,2.377000094,4.429800034,27.23670006
3598.3164,0.027,0.073,0.905,0.001,91.05970001,12.18060017,2.387200117,4.829500198,27.16139984
3598.4688,0.01,0.067,0.946,0.0,92.30670166,12.18120003,2.411600113,5.053100109,27.03949928
3598.6212,0,1,0.906,0.0,91.08070374,12.22819996,2.452500105,5.808000088,27.03750038
3598.7736,0,1,0.931,0.0,91.83350372,12.3998003,2.484299898,5.986700058,27.19689941
3599.3832,0.007,0.021,1.0,0.0,94.4213028,12.23260021,2.421200037,15.15380001,27.18630028
3599.5356,0.038,0.028,0.64,0.005,81.603302,12.1079998,2.348500013,17.97920036,26.83349991
3599.688,0.059,0.047,0.363,0.036,67.34799957,12.10560036,2.284800053,18.85339928,26.84309959
3599.9928,0.06,0.145,0.108,0.039,43.98210144,12.10949993,2.221699953,19.90660095,23.64839935
3600.6024,0.051,0.545,0.023,0.018,29.63739967,12.02939987,2.195100069,20.57889938,23.67239952
3600.7548,0.027,0.705,0.02,0.001,28.9890995,12.12919998,2.222899914,20.57859993,23.54360008
3600.9072,0.022,0.673,0.022,0.0,29.34180069,12.16860008,2.229300022,20.65839958,23.31850052
3601.0596,0.029,0.486,0.03,0.001,31.12520027,12.11410046,2.226000071,20.65810013,24.37919998
3601.212,0.031,0.456,0.032,0.002,31.53689957,12.08880043,2.224600077,20.62999916,24.10429955
3601.8216,0.056,0.271,0.057,0.028,36.16830063,12.16049957,2.206199884,19.49279976,23.2038002
3601.974,0.051,0.269,0.058,0.019,36.35400009,12.16170025,2.212199926,19.49570084,23.97229958
3602.1264,0.045,0.26,0.058,0.011,36.37070084,12.2031002,2.220099926,20.33250046,25.41710091
3602.2788,0.046,0.296,0.05,0.012,34.92679977,12.16390038,2.21449995,20.55019951,25.81850052
3602.4312,0.051,0.315,0.046,0.019,34.14619827,12.16499996,2.206399918,20.65579987,26.42399979
3603.0408,0.065,0.32,0.043,0.057,33.57740021,12.20979977,2.1875,20.73480034,24.21419907
3603.1932,0.081,0.289,0.045,0.153,34.01710129,12.25119972,2.16899991,21.02770042,24.02770042
3603.3456,0.084,0.324,0.038,0.182,32.73839951,12.25230026,2.16170001,20.81040001,23.59449959
3603.498,0.086,0.318,0.041,0.202,33.19530106,12.21339989,2.160399914,20.0625,23.51860046
3603.6504,0.093,0.286,0.048,0.28,34.46509934,12.21430016,2.155800104,19.5177002,24.13940048
3604.26,0.071,0.322,0.049,0.085,34.70140076,12.21879959,2.183000088,17.92970085,25.44610024
3604.4124,0.075,0.317,0.05,0.107,34.80810165,12.21990013,2.178800106,17.85359955,25.26370049
3604.5648,0.076,0.308,0.052,0.113,35.18019867,12.1807003,2.178499937,17.73340035,25.26099968
3604.7172,0.071,0.287,0.057,0.083,36.20050049,12.12349987,2.187400103,17.69319916,24.83379936
3604.8696,0.071,0.275,0.06,0.085,36.59859848,12.10210037,2.1881001,17.85300064,24.62590027
3605.4792,0.055,0.217,0.079,0.026,39.65420151,12.12959957,2.216799974,18.18169975,25.88299942
3605.6316,0.061,0.23,0.07,0.042,38.25759888,12.12790012,2.205300093,19.06990051,25.12210083
3605.784,0.06,0.243,0.063,0.038,37.21829987,12.1342001,2.204099894,19.73209953,24.32349968
3605.9364,0.058,0.252,0.059,0.034,36.479599,12.10999966,2.203900099,20.36630058,23.79829979
3606.0888,0.051,0.265,0.056,0.019,35.98099899,12.13119984,2.211299896,20.5298996,24.1473999
3606.6984,0.048,0.219,0.069,0.014,38.13909912,12.13570023,2.220999956,20.60880089,23.92539978
3606.8508,0.033,0.176,0.088,0.003,41.04919815,12.11670017,2.246599913,20.49550057,24.07559967
3607.0032,0.054,0.148,0.105,0.025,43.53590012,12.11159992,2.227699995,20.26309967,24.3029995
3607.1556,0.077,0.16,0.101,0.12,42.89210129,12.13910008,2.197799921,19.19610024,24.25569916
3607.308,0.076,0.203,0.08,0.114,39.80920029,12.16030026,2.190599918,18.76040077,23.93079948
3607.9176,0.079,0.179,0.099,0.137,42.66199875,12.12460041,2.194299936,17.28899956,24.24699974
3608.07,0.077,0.132,0.136,0.122,47.56090164,12.15299988,2.209800005,17.40870094,24.91930008
3608.2224,0.077,0.11,0.165,0.118,50.80659866,12.10620022,2.219099999,17.4484005,25.50169945
3608.3748,0.079,0.096,0.184,0.132,52.83209992,12.1505003,2.22210002,17.81170082,25.74419975
3608.5272,0.085,0.098,0.18,0.187,52.46099854,12.15919972,2.213399887,17.92000008,25.68569946
